amount,hour,distance_from_home_km,distance_from_last_transaction_km,is_foreign,is_new_device,failed_logins_24h,transactions_last_1h,avg_amount_30d,account_age_days,merchant_risk,velocity_ratio,is_fraud
741.66,17,8.36,6.31,1,0,0,1,3001.65,2366,0.259,0.296,0
2418.51,15,10.89,12.33,0,0,1,2,1021.31,3278,0.142,3.312,1
275.45,11,30.89,13.21,0,1,0,2,2257.03,2234,0.328,0.171,0
5860.26,13,40.12,19.84,0,0,1,1,618.41,3432,0.244,11.353,1
1935.96,1,10.75,43.36,0,1,1,0,509.17,442,0.188,3.795,0
3123.11,22,10.7,20.19,0,0,0,0,1241.5,2681,0.073,2.514,0
756.77,18,4.55,16.21,0,0,0,4,1147.31,705,0.333,1.186,0
3022.27,2,46.85,12.75,0,0,0,2,462.2,2325,0.09,9.135,0
3898.99,2,35.59,31.91,0,0,0,3,422.09,2381,0.33,14.745,0
1690.67,7,13.71,25.94,0,0,0,0,1207.02,245,0.049,1.4,0
1693.24,23,27.6,8.93,0,0,1,0,247.08,2646,0.2,6.825,0
1755.21,18,21.98,82.99,1,0,0,1,281.02,2754,0.309,7.468,1
564.9,22,26.3,7.5,0,0,0,2,933.22,1960,0.179,0.847,0
1155.71,18,15.51,10.42,0,1,0,1,2673.36,2832,0.069,0.519,0
1149.95,18,68.38,11.96,0,0,0,0,1195.18,2080,0.513,0.961,0
1965.29,2,30.83,22.53,0,0,0,2,1473.34,1132,0.285,1.866,0
3640.31,3,40.09,3.89,0,0,0,1,774.94,3591,0.055,5.63,0
464.73,13,17.11,4.57,0,0,0,3,7399.93,2524,0.458,0.1,0
1182.03,9,12.65,14.09,0,0,0,4,685.68,2394,0.176,3.098,0
5892.62,5,16.73,10.54,0,0,0,2,671.93,1151,0.239,12.259,0
636.77,9,29.85,23.47,0,0,0,2,412.39,131,0.047,2.157,0
588.6,20,25.23,8.85,0,0,0,2,1483.83,2545,0.331,0.555,1
1639.76,2,21.85,9.81,0,0,0,1,1710.83,2967,0.084,1.149,0
3116.25,18,39.59,22.73,0,0,0,5,713.94,477,0.03,8.718,0
1354.82,15,21.21,18.96,0,0,0,5,2342.58,3554,0.07,1.156,0
5059.18,13,10.28,28.06,0,0,0,0,1334.75,2750,0.302,3.788,0
3155.16,6,45.06,27.98,0,0,1,2,819.04,997,0.445,5.387,0
3108.27,15,38.97,45.73,0,1,0,2,1104.79,2422,0.113,3.935,0
2331.15,14,25.67,33.67,0,0,0,1,3174.74,659,0.127,0.881,0
13734.32,22,59.96,7.15,0,0,0,4,1123.83,940,0.099,21.978,0
1090.99,14,40.69,44.47,0,0,0,1,1217.49,282,0.491,1.074,0
180.63,0,21.66,10.55,1,0,0,0,774.44,2342,0.15,0.233,0
6662.53,19,53.95,10.31,0,0,1,1,1911.55,2668,0.077,4.18,0
847.51,15,54.79,9.53,0,0,1,0,1251.18,2955,0.276,0.677,0
1492.01,2,3.88,35.34,0,0,0,2,566.16,2030,0.131,3.683,0
4961.93,1,42.07,15.91,0,0,0,2,1023.09,3442,0.398,6.783,0
269.82,10,20.42,38.75,0,0,0,1,1439.14,363,0.079,0.225,0
383.12,22,16.5,4.88,0,0,0,1,1916.36,3095,0.176,0.24,0
270.08,1,57.65,28.38,0,0,0,1,445.65,1219,0.154,0.726,0
605.38,8,34.06,13.85,0,0,0,0,1541.91,3159,0.123,0.392,0
2078.99,19,18.65,29.5,0,0,1,1,474.85,1065,0.323,5.243,0
2262.41,6,32.73,22.63,0,0,0,1,642.22,1330,0.073,4.221,1
1765.65,8,21.57,7.55,0,0,0,0,446.82,3231,0.345,3.943,0
326.11,0,87.06,6.98,0,0,1,0,4079.07,3132,0.082,0.08,0
132.94,19,12.7,23.8,0,1,0,1,2865.5,1333,0.377,0.056,0
1414.25,0,13.83,49.1,0,0,0,1,755.18,299,0.064,2.244,0
835.66,18,7.95,2.25,0,0,0,2,1038.25,280,0.08,1.126,0
2120.45,23,51.61,2.79,0,0,0,3,1942.25,767,0.11,1.746,0
2702.56,5,33.79,10.99,1,0,0,0,272.9,1091,0.201,9.867,0
1538.01,18,53.79,22.69,0,0,0,2,471.45,2811,0.206,4.558,0
2864.45,20,12.42,9.22,0,0,0,2,567.04,1319,0.233,7.06,0
1684.48,22,20.79,38.29,0,0,1,0,802.86,3551,0.038,2.095,0
2275.75,4,24.22,10.08,0,0,0,0,2950.17,1897,0.375,0.771,0
662.04,9,40.8,5.46,0,0,0,0,1880.52,1789,0.166,0.352,0
1119.22,23,2.4,3.0,0,0,0,1,3863.96,1500,0.3,0.347,0
1630.72,7,22.24,3.7,0,0,0,1,459.97,834,0.172,4.245,0
3042.78,13,65.26,35.6,0,0,0,4,636.85,1389,0.377,8.587,1
903.48,17,48.28,28.82,0,0,0,1,899.79,3361,0.172,1.204,0
2255.59,13,78.09,11.16,0,0,0,2,1704.3,3498,0.325,1.852,1
1026.76,16,5.59,21.92,0,0,0,1,1457.01,2807,0.312,0.845,0
1190.89,11,37.37,4.07,0,0,0,2,2254.89,223,0.345,0.739,0
3070.26,22,23.58,25.26,1,1,1,0,2071.72,2505,0.142,1.481,0
182.53,3,15.58,44.2,0,0,1,1,400.49,2232,0.174,0.546,0
366.33,5,7.45,9.18,0,0,0,1,899.86,570,0.297,0.488,0
304.24,9,29.07,34.28,0,0,0,1,723.38,2333,0.1,0.504,0
129.85,13,73.93,27.0,0,0,0,1,3489.54,2691,0.17,0.045,0
679.76,17,27.41,28.13,0,0,0,1,572.68,3337,0.134,1.422,0
2833.97,14,22.2,14.73,0,0,2,0,679.76,360,0.155,4.163,1
1007.39,9,22.9,17.07,1,0,0,0,2998.02,238,0.054,0.336,0
1632.37,17,48.73,23.9,0,0,0,2,753.27,2676,0.149,3.03,0
3980.72,8,11.37,8.16,1,0,0,0,2158.48,2980,0.111,1.843,1
5052.74,23,20.84,19.23,0,0,0,3,1200.0,2681,0.098,6.731,0
1249.95,17,31.99,9.07,0,1,3,2,619.82,3310,0.308,2.819,1
5185.32,22,26.49,9.41,0,0,0,0,414.77,720,0.129,12.472,0
1468.69,20,6.53,1.9,0,0,0,3,1536.31,3276,0.337,1.529,0
579.75,17,25.25,10.8,0,0,0,0,3440.42,2249,0.285,0.168,0
739.22,11,20.66,17.62,0,0,0,0,998.13,2459,0.064,0.74,0
304.74,9,14.45,19.11,0,0,0,1,3488.28,2986,0.119,0.105,0
551.07,12,35.97,6.06,0,0,0,1,464.05,1170,0.036,1.422,0
936.34,9,34.01,12.11,0,1,1,2,340.17,2087,0.154,3.842,0
2991.66,14,53.26,19.76,0,0,0,2,1615.12,3143,0.303,2.592,0
7485.85,16,13.88,27.82,0,0,0,1,3271.17,3507,0.278,2.745,0
336.24,8,13.54,17.06,0,0,0,0,1976.07,1735,0.211,0.17,0
1983.92,8,7.11,19.5,0,0,0,0,517.43,1207,0.198,3.827,0
473.17,14,4.37,1.77,0,1,0,1,775.14,408,0.037,0.732,0
2153.17,17,14.2,14.75,0,1,0,2,903.16,3491,0.2,3.334,0
1174.87,2,12.67,21.6,0,0,0,0,438.54,3379,0.208,2.673,0
214.67,22,10.18,36.18,0,0,0,0,918.06,577,0.194,0.234,0
3389.02,22,21.91,9.04,0,0,0,2,561.85,356,0.189,8.43,0
731.43,14,3.49,6.66,1,0,0,4,1570.15,884,0.244,0.838,0
785.33,16,39.92,20.4,0,0,1,1,725.92,2887,0.074,1.296,0
459.55,15,22.55,1.2,0,0,0,1,1528.55,2939,0.221,0.361,0
696.26,20,14.65,3.01,0,1,1,1,1544.49,3276,0.159,0.541,0
2054.71,16,9.49,17.1,1,0,0,1,1292.06,2554,0.063,1.907,0
1108.49,18,3.26,17.74,0,0,1,1,3204.1,2291,0.088,0.415,0
1860.61,14,13.6,20.21,0,0,1,1,1761.59,1365,0.191,1.267,0
1923.54,8,8.8,60.9,0,0,0,4,1536.41,245,0.072,2.252,0
5017.37,12,8.01,14.3,0,1,1,2,2048.1,51,0.116,3.428,0
950.71,3,19.38,18.1,0,0,0,2,422.53,1937,0.191,3.143,0
305.86,19,46.28,63.11,0,0,0,0,1358.26,3081,0.105,0.225,0
3894.12,6,12.11,21.39,0,0,0,2,557.58,720,0.164,9.76,0
961.52,2,33.61,5.38,0,0,0,1,3352.98,778,0.178,0.344,0
4083.02,17,31.23,3.3,0,0,1,1,893.14,2966,0.203,5.48,0
1965.25,17,13.05,14.49,0,0,0,1,587.98,206,0.148,4.004,0
1174.81,17,9.48,25.41,0,1,1,0,1167.22,643,0.237,1.006,0
1898.42,4,10.57,10.36,0,0,0,5,836.76,17,0.422,4.532,0
9423.98,18,39.57,72.07,0,0,0,2,571.31,3041,0.287,23.053,0
10689.11,19,53.46,28.11,0,0,0,1,213.82,772,0.096,59.71,0
1435.66,13,24.93,15.26,0,1,0,2,833.06,1089,0.148,2.41,0
1572.14,14,23.69,4.91,0,0,0,2,2748.51,928,0.357,0.801,0
3929.39,2,24.33,5.88,0,0,0,1,311.09,2697,0.247,15.109,0
574.98,9,61.81,4.09,1,0,0,1,1416.03,2381,0.226,0.487,0
1868.83,19,6.82,6.95,0,0,0,2,861.57,1299,0.267,3.033,0
1305.23,10,17.76,12.31,0,0,0,2,826.76,1211,0.255,2.208,0
1833.36,20,59.19,7.52,0,0,0,2,1385.16,1111,0.379,1.852,1
582.09,5,37.15,19.75,0,1,0,0,1361.08,1312,0.25,0.427,0
273.26,7,16.2,8.88,1,0,0,1,772.86,2529,0.274,0.424,1
168.51,8,35.14,6.87,0,0,1,1,1690.77,691,0.013,0.12,0
438.17,13,35.65,10.77,0,0,0,1,2152.78,815,0.269,0.244,0
846.68,3,12.21,2.95,0,0,0,1,1497.18,2398,0.087,0.678,0
999.05,1,35.08,28.77,1,0,2,3,2510.86,217,0.129,0.636,0
9294.99,8,17.68,6.45,0,0,0,2,1827.41,454,0.219,7.117,0
4048.06,4,20.96,9.65,0,0,1,0,1135.66,1000,0.248,3.561,0
511.79,11,16.74,0.83,0,0,0,0,1543.16,2663,0.211,0.331,0
1896.39,0,34.75,10.88,0,0,0,2,3593.89,1994,0.195,0.739,0
891.51,5,66.57,26.79,0,0,0,1,1398.86,2677,0.335,0.764,1
1007.91,6,38.0,14.89,0,0,0,6,3646.02,2548,0.187,0.608,0
1612.15,0,11.97,19.77,0,1,0,2,3383.06,2324,0.249,0.667,0
2487.84,11,19.51,31.99,0,0,0,1,2306.64,2399,0.226,1.294,0
954.07,19,6.85,17.16,0,0,0,2,519.69,3303,0.332,2.565,0
3881.01,23,18.31,13.74,0,0,0,0,849.77,2701,0.436,4.562,0
427.55,19,55.97,20.26,0,0,0,0,1120.42,90,0.521,0.381,0
1347.95,19,37.43,18.26,0,1,0,0,644.54,2550,0.282,2.088,0
17991.84,21,11.05,19.32,0,0,0,4,1913.09,43,0.149,16.919,0
1674.18,8,13.48,18.89,0,0,0,1,3278.7,634,0.086,0.613,0
5615.1,3,36.41,7.21,0,0,1,2,426.62,1904,0.101,18.383,1
1467.8,21,10.7,17.83,1,0,1,0,1097.39,1063,0.138,1.336,0
2394.13,3,30.71,13.67,0,0,1,1,405.91,579,0.292,7.06,0
1265.49,15,6.45,11.77,0,0,1,3,1668.74,768,0.248,1.213,1
1129.57,5,6.76,21.24,0,0,0,0,406.91,3040,0.23,2.769,0
614.32,15,16.44,11.03,0,0,0,0,1037.72,1240,0.147,0.591,0
2059.67,1,23.62,16.02,0,0,0,0,907.72,1955,0.199,2.267,0
571.61,12,8.07,25.28,0,1,0,2,614.56,1194,0.12,1.3,0
2606.04,15,17.92,7.71,0,0,0,0,374.81,2248,0.045,6.934,0
3965.1,20,13.48,7.8,0,0,0,2,1026.57,606,0.448,5.402,0
1932.43,16,52.12,19.38,0,0,1,0,1315.94,2806,0.019,1.467,0
1006.01,13,10.02,15.35,0,0,0,1,1017.3,1252,0.152,1.186,0
2108.99,6,36.12,27.24,0,0,0,1,886.23,2605,0.186,2.852,0
983.71,20,15.34,5.78,0,0,0,0,1079.48,3108,0.156,0.91,1
3413.68,17,8.82,9.49,0,0,0,2,439.79,2392,0.182,10.842,0
214.56,8,38.85,3.4,0,0,1,0,1252.62,3247,0.16,0.171,0
957.56,6,21.74,17.38,0,0,0,2,516.98,667,0.072,2.588,0
182.95,4,44.75,30.32,0,0,0,1,3805.79,1366,0.092,0.058,0
300.35,18,9.07,16.2,0,0,0,3,1084.68,636,0.174,0.443,0
5238.88,21,29.24,5.66,0,0,1,4,884.32,2796,0.299,10.651,1
3278.64,7,14.78,37.16,0,0,0,0,464.39,3109,0.033,7.045,0
652.31,4,2.75,29.06,0,1,0,1,1113.18,1188,0.115,0.703,0
298.12,10,17.09,13.35,0,0,1,1,2292.25,1876,0.345,0.156,0
69.09,19,46.08,3.36,0,0,1,0,492.64,1527,0.099,0.14,0
777.83,21,23.69,40.07,0,0,0,1,509.18,2855,0.079,1.83,0
15069.3,23,29.68,24.84,0,0,0,0,506.45,1656,0.285,29.696,0
2069.13,18,22.92,11.08,0,0,0,0,519.63,1819,0.017,3.974,0
765.42,14,9.8,20.73,0,0,0,1,1069.96,1517,0.351,0.858,1
2132.56,3,22.57,17.97,0,0,0,1,975.2,514,0.165,2.621,0
281.19,20,14.22,2.59,0,0,2,1,596.93,1430,0.403,0.564,0
994.93,9,6.04,11.96,0,0,1,1,1056.51,2569,0.351,1.129,0
1479.53,5,16.43,8.61,0,0,1,0,711.21,3455,0.187,2.077,0
1228.93,6,15.35,12.29,1,0,0,2,1293.47,2473,0.34,1.329,0
2953.68,11,34.76,12.53,0,0,0,1,471.45,3477,0.25,7.502,0
1890.59,10,13.8,4.43,0,0,0,2,1977.3,1241,0.446,1.338,0
2613.19,23,15.68,17.71,0,0,1,2,919.39,2188,0.09,3.975,0
672.92,5,6.25,13.56,0,0,0,3,711.14,3001,0.18,1.512,0
3287.28,10,37.55,29.92,0,0,1,0,184.97,2344,0.167,17.676,0
6829.02,0,27.29,31.5,0,0,0,1,2228.88,767,0.321,3.675,1
507.68,4,36.49,18.5,0,0,1,3,705.15,2517,0.572,1.15,1
551.31,22,24.46,5.92,0,0,0,2,418.44,1246,0.058,1.84,0
5093.83,23,10.14,23.66,0,0,0,1,474.95,2230,0.162,12.843,0
1106.17,22,29.39,6.45,0,0,1,2,379.12,1937,0.482,4.074,0
5452.46,2,9.37,26.82,0,0,1,0,2548.91,76,0.219,2.138,0
860.46,8,42.73,15.91,0,0,0,2,300.37,1844,0.092,3.997,0
5739.03,23,24.85,29.53,0,0,0,4,353.31,2611,0.235,29.156,0
1527.65,12,3.33,6.38,0,0,1,3,1677.37,1814,0.047,1.456,0
1734.07,10,38.41,6.81,0,0,0,2,1136.86,2981,0.17,2.134,0
6404.26,14,8.83,41.55,0,0,1,0,540.74,3569,0.285,11.822,0
932.84,16,31.04,10.02,0,0,0,0,1800.08,2248,0.159,0.518,0
522.63,5,3.68,27.98,0,0,1,3,854.6,3400,0.175,0.977,0
855.29,18,40.86,2.93,0,0,0,1,3251.57,3644,0.183,0.316,0
2105.55,19,28.9,39.14,0,0,0,1,1157.61,817,0.188,2.181,0
279.85,11,7.6,5.68,0,0,0,2,1039.02,1103,0.052,0.377,0
2533.79,5,7.44,8.02,0,0,1,0,953.52,1526,0.165,2.655,0
781.51,19,8.17,6.21,0,0,0,0,1206.44,1092,0.421,0.647,0
4220.94,7,58.19,9.4,0,0,0,0,387.51,1487,0.175,10.864,0
122.21,14,22.4,5.5,0,0,0,1,1164.32,1128,0.209,0.126,0
609.98,3,10.62,15.2,0,0,0,2,1644.92,645,0.276,0.519,0
248.03,23,19.24,3.75,0,1,0,2,1909.69,3188,0.547,0.182,0
586.26,3,48.4,32.42,0,0,0,1,1095.23,3221,0.251,0.642,0
1715.85,20,16.35,33.37,0,0,0,3,5524.86,786,0.35,0.497,0
1119.65,14,22.44,41.93,0,1,0,0,2121.72,888,0.285,0.527,1
1039.63,9,13.62,18.07,0,0,0,0,1484.49,3357,0.143,0.7,0
1142.32,23,4.08,7.05,0,0,2,1,1058.51,2094,0.082,1.294,0
1641.54,6,20.76,15.94,0,0,1,1,639.32,3350,0.254,3.076,0
488.56,1,15.77,8.77,0,0,0,0,282.15,1288,0.114,1.725,0
2715.82,18,23.7,6.2,0,1,1,3,1559.89,944,0.117,2.784,0
2598.44,3,57.87,17.14,1,0,0,2,4812.71,3335,0.019,0.756,0
1968.52,1,27.49,3.22,0,0,0,2,4878.09,2302,0.213,0.565,0
2336.79,10,34.77,23.2,1,1,2,3,1472.91,1692,0.166,2.537,1
1801.58,18,28.32,30.58,0,0,0,2,936.09,1944,0.054,2.692,0
10250.41,13,7.13,5.04,0,0,0,2,235.87,1386,0.133,60.584,0
1227.71,23,9.89,1.23,0,0,0,2,9534.67,2855,0.18,0.18,0
985.27,8,27.61,12.56,0,0,1,1,741.5,1668,0.218,1.592,0
630.47,4,3.68,12.65,0,1,1,3,815.77,2569,0.368,1.235,0
477.11,2,7.62,43.31,0,0,0,3,2592.79,598,0.052,0.294,0
385.88,1,22.83,9.99,0,0,0,1,784.29,2000,0.098,0.59,0
550.71,21,22.11,31.02,0,0,0,1,531.41,828,0.332,1.241,0
1248.03,7,2.99,6.66,0,0,0,1,669.4,296,0.186,2.234,0
1871.12,14,22.99,16.47,0,0,0,3,5941.26,2222,0.058,0.504,0
1409.71,14,9.74,23.99,0,0,0,5,2029.46,2250,0.174,1.389,0
622.95,21,38.6,27.77,0,0,1,2,269.71,2417,0.216,3.222,0
3295.08,11,10.92,20.7,1,0,0,0,1117.42,3217,0.156,2.946,0
2805.71,14,22.83,6.88,0,0,0,1,1145.86,1068,0.317,2.936,1
1141.79,5,16.88,8.6,0,1,0,4,1576.23,3480,0.134,1.303,0
697.21,10,37.15,13.62,0,0,1,1,729.39,1361,0.096,1.145,0
2317.93,4,9.38,7.97,0,0,0,1,1066.18,877,0.098,2.606,0
1616.43,11,6.27,7.23,0,1,1,1,330.29,3396,0.363,5.855,0
314.78,7,18.44,15.63,0,1,0,2,2209.47,3261,0.21,0.199,0
1251.4,14,52.65,12.42,0,0,0,1,2366.72,2203,0.185,0.634,0
1740.69,23,65.0,38.05,0,0,0,1,739.25,2210,0.31,2.822,0
544.74,1,35.31,29.3,0,0,0,0,1720.39,2349,0.037,0.316,0
1619.45,23,39.01,22.48,0,0,0,1,3638.95,3082,0.244,0.534,0
312.68,6,7.6,16.04,0,0,0,1,875.08,26,0.206,0.428,0
5095.87,4,4.15,8.02,0,0,0,1,464.34,3233,0.161,13.141,0
4665.5,20,7.7,70.99,0,1,0,0,909.21,447,0.268,5.126,0
1040.53,2,14.18,7.11,0,0,0,1,514.33,794,0.349,2.423,0
1926.49,23,10.45,7.61,0,0,0,2,478.21,2612,0.218,5.628,0
120.31,14,29.62,12.37,0,0,0,1,275.14,656,0.209,0.523,0
421.43,13,12.03,9.59,0,0,0,1,1062.35,1614,0.332,0.476,0
998.47,1,2.55,13.93,0,0,0,0,682.96,415,0.083,1.46,0
458.46,15,20.96,22.28,0,0,1,0,415.15,3504,0.119,1.102,0
2736.39,14,55.14,6.92,0,0,0,2,438.52,2262,0.151,8.716,0
9870.41,18,61.06,11.21,0,0,1,2,1133.49,1412,0.092,12.18,0
412.97,21,28.24,6.53,0,0,1,0,779.66,181,0.009,0.529,0
579.71,22,16.6,10.53,0,0,0,1,2260.29,500,0.126,0.308,0
1695.02,17,31.04,8.36,0,0,0,0,490.8,16,0.29,3.447,0
6708.4,0,15.7,3.41,0,0,0,3,3166.5,2881,0.06,3.389,0
394.5,18,26.05,9.87,0,0,0,2,845.95,1295,0.256,0.652,0
1718.21,16,6.98,27.66,0,0,1,2,1694.45,2892,0.236,1.419,0
8277.52,21,8.79,19.48,0,1,0,0,3630.66,1225,0.061,2.279,0
256.79,13,62.18,15.0,0,0,0,2,757.43,2667,0.104,0.474,1
372.01,10,20.98,9.7,0,0,0,0,602.77,3648,0.033,0.616,0
876.9,3,38.58,12.14,0,0,1,3,583.6,455,0.175,2.4,0
795.85,13,18.78,4.72,0,0,0,1,1659.4,217,0.529,0.575,1
3018.76,22,20.26,41.15,0,0,0,1,876.91,1451,0.141,4.126,0
1705.58,3,45.85,5.21,0,0,0,0,1107.97,3210,0.104,1.538,0
227.02,16,46.8,25.52,0,0,1,2,2002.88,724,0.305,0.159,0
2242.64,12,35.92,41.38,0,0,0,2,879.74,1827,0.149,3.565,0
751.79,9,42.62,39.66,0,0,0,1,335.55,3027,0.138,2.681,0
4790.77,8,23.17,12.56,0,0,0,1,506.83,2038,0.224,11.321,0
715.09,0,59.29,13.73,0,0,0,2,905.13,2816,0.266,1.105,1
708.67,7,22.83,57.39,0,1,0,0,1866.69,2994,0.173,0.379,0
2301.07,12,24.7,6.94,0,0,0,2,1138.5,1346,0.341,2.827,0
2872.47,14,18.11,16.03,0,0,0,1,2545.85,2321,0.186,1.353,0
2096.66,20,54.77,26.22,0,0,1,1,1566.58,2029,0.074,1.605,0
248.24,21,14.76,18.26,0,0,0,2,915.45,2745,0.063,0.379,0
2293.96,20,19.12,32.02,0,0,0,1,1335.05,2902,0.169,2.06,0
476.13,7,28.98,16.38,0,0,0,4,700.05,2260,0.153,1.223,0
1694.73,23,12.28,53.28,0,0,0,0,1753.94,1721,0.15,0.966,0
322.55,9,41.82,23.96,0,1,0,0,720.83,1429,0.615,0.447,0
2092.93,4,1.47,6.98,0,0,0,1,1164.45,398,0.105,2.155,0
597.89,0,8.33,11.21,0,0,0,1,642.75,2792,0.432,1.115,0
371.43,19,33.15,5.96,0,0,1,1,1088.11,1833,0.084,0.409,0
2734.82,15,9.71,29.35,0,0,0,1,220.81,388,0.179,14.795,0
1705.55,18,5.89,5.51,0,0,0,2,1110.84,165,0.367,2.148,0
724.89,3,18.63,0.83,0,0,0,1,2037.38,1586,0.219,0.427,0
5716.88,18,16.02,13.74,0,0,0,0,328.7,3489,0.071,17.34,0
862.08,12,38.84,40.66,0,0,0,4,949.18,554,0.034,1.633,0
1383.13,9,44.33,11.72,0,1,1,0,1078.6,3092,0.355,1.281,0
1752.7,13,13.44,20.0,1,0,0,1,424.38,552,0.07,4.944,0
720.78,13,23.27,10.47,0,0,0,2,609.37,31,0.216,1.653,0
2145.52,17,19.42,3.49,0,0,0,2,676.75,862,0.33,4.432,1
785.68,17,19.38,10.43,0,0,0,4,1130.45,2483,0.114,1.25,0
887.46,2,8.94,19.62,0,0,0,2,481.37,2487,0.215,2.576,0
5232.49,1,16.28,10.92,0,0,0,0,2791.94,3572,0.056,1.873,0
473.15,10,18.94,5.63,0,0,0,3,876.72,1495,0.269,0.863,0
119.97,14,62.32,48.07,1,0,0,1,1021.35,2618,0.276,0.141,1
6707.2,21,7.92,16.76,0,0,0,0,477.18,2754,0.481,14.027,0
17142.7,16,12.74,1.24,0,0,0,3,476.15,2771,0.35,57.484,1
893.13,15,23.87,2.71,0,0,0,1,1215.96,1113,0.282,0.881,0
193.09,11,6.25,20.71,0,0,0,3,1773.16,866,0.258,0.174,0
981.93,3,18.13,2.27,0,0,1,2,859.75,2199,0.217,1.597,0
1006.04,21,54.02,11.0,0,0,0,1,1225.99,78,0.051,0.984,0
1107.74,4,7.73,39.67,0,1,0,3,1156.94,870,0.102,1.531,0
439.93,19,13.02,10.8,0,1,1,3,460.82,1415,0.317,1.524,0
2391.23,11,11.11,31.27,0,0,0,1,950.27,1522,0.291,3.016,0
2263.14,21,7.59,21.77,0,0,0,1,2258.49,1885,0.107,1.202,0
300.54,2,16.34,41.62,0,0,0,0,1407.43,830,0.271,0.213,0
2695.12,19,2.34,13.38,0,0,1,1,1009.73,2972,0.22,3.2,0
10432.54,7,9.9,17.46,0,0,0,1,637.76,1099,0.07,19.599,0
1590.75,16,43.13,24.8,0,0,0,1,438.24,3540,0.312,4.346,0
955.92,9,8.54,15.72,0,1,0,0,431.23,2253,0.334,2.212,0
1162.11,23,20.24,17.58,0,0,0,0,551.14,1663,0.125,2.105,0
2478.12,20,35.8,19.08,0,0,0,1,1287.11,3148,0.176,2.309,0
237.3,7,21.99,3.06,0,0,0,1,2514.29,3033,0.151,0.113,0
1578.75,8,13.19,10.76,0,0,0,2,396.07,3199,0.042,5.566,0
906.45,23,27.34,20.99,0,0,0,3,1054.66,1410,0.036,1.374,1
8500.03,4,21.1,24.3,0,0,0,1,640.53,2697,0.207,15.9,0
1125.33,6,46.73,6.05,0,0,1,2,1190.65,838,0.34,1.322,0
7100.27,22,32.24,35.0,0,0,0,3,1513.02,3278,0.059,7.503,0
444.19,4,33.56,12.99,0,0,0,1,239.05,2132,0.222,2.22,0
2409.7,9,21.27,18.94,0,0,0,1,955.27,3210,0.109,3.024,0
1843.46,20,30.34,0.5,0,0,1,1,6546.6,1718,0.297,0.338,0
561.69,4,88.26,9.77,0,0,0,0,888.84,2030,0.305,0.631,0
1599.42,20,18.9,29.86,0,0,0,0,357.98,2922,0.021,4.455,0
4503.09,22,22.89,14.35,0,0,1,2,1220.29,1035,0.119,5.162,1
968.95,5,39.43,19.59,0,0,0,1,1541.06,46,0.084,0.754,0
246.67,19,26.74,16.04,0,0,1,1,1056.92,1266,0.05,0.28,0
1316.11,8,24.08,11.98,0,0,0,0,704.8,526,0.308,1.865,0
543.25,13,20.29,14.89,0,0,0,1,3191.67,2844,0.217,0.204,0
951.14,3,16.22,19.36,0,0,1,2,375.15,2464,0.174,3.54,0
1234.49,14,31.59,5.57,0,1,0,3,1448.27,1562,0.075,1.363,0
243.31,4,18.83,5.88,0,0,0,2,989.09,2180,0.125,0.344,0
266.22,16,26.9,33.42,0,0,1,0,3812.97,3320,0.183,0.07,0
2169.1,8,7.37,21.72,0,0,0,1,1486.05,3512,0.075,1.75,0
794.16,21,26.59,29.21,0,1,0,0,1106.49,2572,0.23,0.717,0
103.05,3,50.35,5.29,0,0,1,0,460.09,57,0.174,0.223,0
2936.12,10,3.8,8.46,0,0,0,2,1243.67,3174,0.177,3.303,0
1758.77,3,17.71,9.29,0,0,0,1,1362.33,2695,0.354,1.548,0
655.98,0,8.61,20.12,0,0,0,1,1130.69,3456,0.324,0.696,0
358.95,8,16.87,8.03,0,0,0,1,3781.75,3267,0.34,0.114,0
3089.63,23,15.91,1.77,0,0,0,2,3301.01,1498,0.054,1.31,0
1899.51,19,10.09,42.16,0,0,0,3,4829.03,482,0.332,0.629,0
14510.13,18,16.17,12.26,0,0,0,1,651.0,557,0.059,26.706,0
2038.95,21,50.68,21.36,0,0,0,1,274.4,732,0.134,8.884,0
1973.77,4,40.71,10.77,0,0,0,0,2117.7,2183,0.265,0.932,0
1133.51,6,52.73,14.52,0,1,0,2,2111.75,2582,0.25,0.751,0
3031.39,7,12.67,11.27,0,1,0,2,979.79,1211,0.221,4.327,1
2502.6,22,35.36,12.63,0,0,0,2,222.9,1746,0.367,15.648,0
4683.14,23,16.95,11.01,1,0,0,4,2512.41,724,0.145,3.354,0
795.27,0,33.3,8.83,0,1,0,1,2660.29,1705,0.155,0.359,1
866.61,15,0.92,38.31,0,0,1,1,2121.2,3197,0.118,0.49,0
829.56,7,21.8,0.26,0,0,0,2,558.13,641,0.102,2.077,0
2953.66,5,26.91,19.84,0,0,0,0,1282.29,626,0.444,2.302,0
5993.16,14,15.98,12.91,0,0,0,0,811.24,1647,0.106,7.379,0
846.54,2,14.11,33.04,0,0,0,1,366.81,1859,0.24,2.762,0
875.88,21,17.64,28.08,0,1,0,0,1963.15,1547,0.379,0.446,0
1833.67,7,2.48,6.95,0,0,1,2,1304.9,2099,0.139,1.966,0
1047.58,21,10.48,7.61,0,0,0,1,2778.02,560,0.079,0.452,0
3470.5,2,7.97,4.92,0,0,0,1,184.28,2127,0.145,22.477,0
140.92,18,46.18,4.63,0,0,0,1,2497.2,3348,0.012,0.068,0
